,User,Date,Tweets Ago,Compound,Positive,Neutral,Negative,Text
257,@CNN,Sat Mar 31 00:34:05 +0000 2018,58,0.0,0.0,1.0,0.0,Former California governor and film star Arnold Schwarzenegger had open-heart surgery in California to replace a fa… https://t.co/ilWRCPSyuH
258,@CNN,Sat Mar 31 00:22:11 +0000 2018,59,0.6808,0.219,0.781,0.0,This 17-year-old applied to 20 of the best universities in the US and was admitted to every single one with a full… https://t.co/70VGFaqbhE
259,@CNN,Sat Mar 31 00:12:33 +0000 2018,60,0.4215,0.123,0.877,0.0,"US Ambassador to the United Nations Nikki Haley gave Karen Pierce, the UK's first female ambassador to the UN, a wa… https://t.co/UKHHdYFnCv"
260,@CNN,Sat Mar 31 00:11:53 +0000 2018,61,-0.7783,0.0,0.57,0.43,Coffee may come with a cancer warning label in California https://t.co/BHrE6r8LnS https://t.co/YOVgknEY8c
261,@CNN,Fri Mar 30 23:56:00 +0000 2018,62,-0.5267,0.091,0.671,0.238,Exclusive: On board the 'Doomsday' plane that can wage nuclear war https://t.co/lwvbG4vTJo https://t.co/3OYg8dnklf
262,@CNN,Fri Mar 30 23:50:58 +0000 2018,63,-0.34,0.109,0.707,0.185,"President Trump designates April as ""Second Chance Month"" for people with criminal records https://t.co/7d7tzIidZK https://t.co/OVthlIfV8Q"
263,@CNN,Fri Mar 30 23:35:26 +0000 2018,64,0.0,0.0,1.0,0.0,"The attorneys for the family of Alton Sterling are speaking in Baton Rouge, Louisiana, following the police press c… https://t.co/p8AJCD4fPj"
264,@CNN,Fri Mar 30 23:28:39 +0000 2018,65,-0.5267,0.0,0.848,0.152,"The White House is frustrated with the EPA's Scott Pruitt, the already embattled Cabinet secretary who is under scr… https://t.co/Bk5ioNiNhA"
265,@CNN,Fri Mar 30 23:13:26 +0000 2018,66,-0.5859,0.0,0.787,0.213,President Donald Trump has issued a proclamation designating April as National Sexual Assault Awareness month… https://t.co/kJLTw5PY4D
266,@CNN,Fri Mar 30 23:08:07 +0000 2018,67,0.25,0.125,0.875,0.0,How Steve Bannon used Cambridge Analytica to further his alt-right vision for America https://t.co/iB1mHKZT7z https://t.co/uY8u1AbqFj
267,@CNN,Fri Mar 30 22:55:25 +0000 2018,68,0.2023,0.096,0.904,0.0,Jim Carrey has been trolling Trump and the GOP with paintings. Here are the top 11 https://t.co/MHqgAuAyf7 https://t.co/L2Zlql8mD2
268,@CNN,Fri Mar 30 22:36:22 +0000 2018,69,0.0,0.0,1.0,0.0,"Walmart is in the early stages of talks to buy the health insurance giant Humana, according to a Wall Street Journa… https://t.co/VIggyj5nji"
269,@CNN,Fri Mar 30 22:29:51 +0000 2018,70,-0.5423,0.0,0.844,0.156,"BREAKING: Baton Rouge Police Officer Blane Salamoni, one of two officers involved in the fatal shooting of Alton St… https://t.co/F9u1UNG5x2"
270,@CNN,Fri Mar 30 22:20:42 +0000 2018,71,0.0,0.0,1.0,0.0,David Shulkin wants to tell his side of the story -- and he's speaking out everywhere https://t.co/RCkHV2SPjX https://t.co/75xGMw1eIH
271,@CNN,Fri Mar 30 22:14:15 +0000 2018,72,-0.5423,0.0,0.844,0.156,"Baton Rouge Police Officer Blane Salamoni, one of two officers involved in the fatal shooting of Alton Sterling, wi… https://t.co/sgYOZYRKAp"
272,@CNN,Fri Mar 30 22:09:57 +0000 2018,73,-0.7351,0.0,0.644,0.356,Will the spate of lawsuits against fringe media stop the flow of conspiracy theories? https://t.co/jzCSTqu115 https://t.co/PPTPB1a3Wa
273,@CNN,Fri Mar 30 21:59:14 +0000 2018,74,-0.5106,0.059,0.791,0.15,The simple act of getting a haircut can end up being an assault on the senses for some. This barber soothed a child… https://t.co/VdVwpyVLve
274,@CNN,Fri Mar 30 21:48:06 +0000 2018,75,0.0,0.0,1.0,0.0,"Four videos recorded the night an officer shot Alton Sterling in 2016 were released by Baton Rouge police.

The rec… https://t.co/SHRcuSe7iY"
275,@CNN,Fri Mar 30 21:38:54 +0000 2018,76,0.3612,0.128,0.872,0.0,"Dr. Bennet Omalu, a pioneering pathologist credited with discovering CTE, spoke Friday about the findings of his th… https://t.co/vDPqMjycHB"
276,@CNN,Fri Mar 30 21:32:54 +0000 2018,77,0.0,0.0,1.0,0.0,"RT @CNNSitRoom: ""I have the patience to wait until Mueller and his professionals come back with a recommendation of what in fact happened,""…"
277,@CNN,Fri Mar 30 21:28:29 +0000 2018,78,0.1027,0.15,0.722,0.128,"Venezuelans lack Communion wafers this Easter, so a Colombian church stepped in to help https://t.co/cXY7l1pnyi https://t.co/PYzmm3cQQK"
278,@CNN,Fri Mar 30 21:17:31 +0000 2018,79,-0.296,0.103,0.744,0.153,"These days, politics is about what you hate as much as what you like | Analysis by CNN's Sam Petulla… https://t.co/2ua2J9y2TQ"
279,@CNN,Fri Mar 30 21:15:24 +0000 2018,80,-0.1027,0.113,0.714,0.172,The FBI detained and questioned Trump ally Ted Malloch this week as part of special counsel Robert Mueller's invest… https://t.co/OTRZuunDYS
280,@CNN,Fri Mar 30 21:09:08 +0000 2018,81,-0.4767,0.0,0.83,0.17,The FBI this week detained and questioned Ted Malloch -- who says he was an informal Trump campaign adviser in 2016… https://t.co/4ETAWMHGuL
281,@CNN,Fri Mar 30 21:01:16 +0000 2018,82,0.1779,0.098,0.837,0.065,"Fifty years ago, on the last day of March, President Lyndon Johnson stunned the nation with a surprise decision not… https://t.co/ri5ZsyJH7I"
282,@CNN,Fri Mar 30 20:53:55 +0000 2018,83,-0.2732,0.145,0.707,0.148,"RT @TheLeadCNN: Rep. Esty, who has apologized after she kept on a top aide for several months despite having learned of abuse allegations a…"
283,@CNN,Fri Mar 30 20:52:00 +0000 2018,84,0.3089,0.153,0.847,0.0,Rep. Elizabeth Esty says she won't resign after apologizing for keeping on an aide for several months after learnin… https://t.co/pq3Tx8tqjF
284,@CNN,Fri Mar 30 20:51:02 +0000 2018,85,0.5719,0.227,0.773,0.0,"President Trump's ""mini me"" could (partly) fill the void that long-time top aide Hope Hicks leaves behind… https://t.co/bfbmdEqgA7"
285,@CNN,Fri Mar 30 20:41:56 +0000 2018,86,0.0,0.0,1.0,0.0,"RT @TheLeadCNN: ""What I've not seen from this President is any indication whatsoever that he is willing to use the instruments of power tha…"
286,@CNN,Fri Mar 30 20:40:22 +0000 2018,87,0.0,0.0,1.0,0.0,"""Clueless"" star and former Fox News commentator Stacey Dash is withdrawing her congressional bid… https://t.co/uFHyDGkZrk"
287,@CNN,Fri Mar 30 20:30:22 +0000 2018,88,-0.4019,0.0,0.87,0.13,The Utah Jazz's home arena is opening a sensory-inclusive space for fans with autism spectrum disorder and other in… https://t.co/S1chLvCHSb
288,@CNN,Fri Mar 30 20:24:21 +0000 2018,89,-0.2023,0.0,0.913,0.087,"Here are some of iOS 11.3's features you should know about:
- You can turn off the controversial iPhone-slowing fea… https://t.co/1DyFic0C2i"
289,@CNN,Fri Mar 30 20:24:07 +0000 2018,90,0.0,0.0,1.0,0.0,"RT @TheLeadCNN: Russia released video footage of a test launch of its new ""Satan 2"" intercontinental ballistic missile https://t.co/M49YiOw…"
290,@CNN,Fri Mar 30 20:09:11 +0000 2018,91,-0.2023,0.0,0.893,0.107,Federal authorities have charged the pastor of a Texas megachurch and a Louisiana financial planner with defrauding… https://t.co/GUYy99hyh7
291,@CNN,Fri Mar 30 19:54:34 +0000 2018,92,0.0,0.0,1.0,0.0,Ethan Sonneborn is 13 and he's running to be the next governor of Vermont https://t.co/ulz7Nu40xs https://t.co/ssTwFIHAB4
292,@CNN,Fri Mar 30 19:54:28 +0000 2018,93,0.3818,0.217,0.669,0.114,"""We're just scared of the water..."" Welcome to Martin County, Kentucky, where the tap water smells like diesel fuel… https://t.co/7M0VmN7STW"
293,@CNN,Fri Mar 30 19:44:00 +0000 2018,94,0.0,0.0,1.0,0.0,A company donated $29 million in cryptocurrency to cover every single teacher request on a crowdfunding site https://t.co/iQU2aeav5h
294,@CNN,Fri Mar 30 19:31:03 +0000 2018,95,0.4215,0.177,0.823,0.0,Why Trump and the GOP are gaining | By Scott Jennings via @CNNOpinion https://t.co/fwYLVuR2cy https://t.co/FTRiUkE20v
295,@CNN,Fri Mar 30 19:21:05 +0000 2018,96,0.0,0.0,1.0,0.0,"About 2.5% of people who went to the doctor in the week ending March 24 had flu-like symptoms, the CDC says https://t.co/vbEUoa46kx"
296,@CNN,Fri Mar 30 19:14:47 +0000 2018,97,0.0,0.0,1.0,0.0,What Walmart doesn't get about #MeToo | By Melissa Blake via @CNNOpinion https://t.co/Qx7VSF4L4L https://t.co/JEArcd6uzl
297,@CNN,Fri Mar 30 19:04:03 +0000 2018,98,-0.5267,0.0,0.794,0.206,A woman in Texas was sentenced to a five-year prison term for voting illegally in the 2016 presidential election wh… https://t.co/pWezjEjZIu
298,@CNN,Fri Mar 30 18:57:48 +0000 2018,99,0.6808,0.219,0.781,0.0,"After almost two months, the US State Department has approved a visa for an Iranian man to come to the United State… https://t.co/kPahAdXuXN"
299,@CNN,Fri Mar 30 18:47:12 +0000 2018,100,0.0,0.0,1.0,0.0,Former California governor and film star Arnold Schwarzenegger had open-heart surgery in California to replace a fa… https://t.co/Nl5hsFytef
300,@FoxNews,Sat Mar 31 16:16:01 +0000 2018,1,0.2732,0.139,0.861,0.0,".@RobertJohnDavi: ""@therealroseanne always had an every-man appeal, every-woman appeal... A certain essence that sh… https://t.co/5G1ew4rQOD"
301,@FoxNews,Sat Mar 31 16:14:18 +0000 2018,2,0.128,0.073,0.927,0.0,TOMORROW: @FoxNewsSunday has an exclusive interview with @LindseyGrahamSC - Tune in at 2p &amp; 7p ET on Fox News Chann… https://t.co/zirLJQuxFf
302,@FoxNews,Sat Mar 31 16:07:53 +0000 2018,3,0.0,0.0,1.0,0.0,An Arizona highway patrolman gave his colleagues a tearful goodbye on his last day on the job after serving for 37… https://t.co/3hcGqSrnkW
303,@FoxNews,Sat Mar 31 16:07:00 +0000 2018,4,-0.0772,0.157,0.674,0.169,"Andrew Pollack, daughter Meadow killed in Parkland shooting: ""We live in the greatest country in the world. We've g… https://t.co/cTFNtDBjyn"
304,@FoxNews,Sat Mar 31 16:02:21 +0000 2018,5,0.2732,0.11,0.89,0.0,".@RobertJohnDavi: ""Hollywood had always had a certain kind of left-wing leaning... For the last 50 years it's gotte… https://t.co/9mr5b8w6MR"
305,@FoxNews,Sat Mar 31 15:56:01 +0000 2018,6,0.0,0.0,1.0,0.0,Chrissy Teigen 'grew up' with 'Roseanne' but says she will not watch reboot https://t.co/pthlGFnWQH
306,@FoxNews,Sat Mar 31 15:47:23 +0000 2018,7,0.0,0.0,1.0,0.0,".@RepGoodlatte: ""We really think this should be an investigation outside of the Department of Justice."" https://t.co/wO8RXpx1a3"
307,@FoxNews,Sat Mar 31 15:35:47 +0000 2018,8,-0.743,0.0,0.656,0.344,Footage shows Texas man pointing gun at officer before being shot to death https://t.co/bLbK9DlfL8
308,@FoxNews,Sat Mar 31 15:33:17 +0000 2018,9,0.0,0.0,1.0,0.0,Black Bear Wakes from Hibernation in Glacier National Park https://t.co/uhQwtXmuem
309,@FoxNews,Sat Mar 31 15:31:43 +0000 2018,10,-0.7003,0.115,0.521,0.365,"CA @JerryBrownGov pardons five criminal illegal aliens; @PeteHegseth, @HuntsmanAbby, and @edhenry discuss.… https://t.co/MbXM3DzSbH"
310,@FoxNews,Sat Mar 31 15:25:00 +0000 2018,11,0.0,0.0,1.0,0.0,'America's Never Been Great': Student Records Teacher Saying @realDonaldTrump 'MAGA' Slogan Trying to Bring Back Se… https://t.co/wiMi9XhKIs
311,@FoxNews,Sat Mar 31 15:23:34 +0000 2018,12,0.296,0.155,0.845,0.0,.@THEHermanCain: @washingtonpost Admits President @realDonaldTrump's Economic Policies Are Working; Not Telling Ful… https://t.co/DdHbE7k3Pu
312,@FoxNews,Sat Mar 31 15:14:37 +0000 2018,13,0.0,0.0,1.0,0.0,"Stacey Dash drops congressional seat bid, slams 'Plantation Politics' https://t.co/pqmoaoErol"
313,@FoxNews,Sat Mar 31 15:03:25 +0000 2018,14,-0.25,0.0,0.905,0.095,".@dbongino: ""You don't send [your children] to school for propaganda. You send them to school for learning. This wh… https://t.co/asbw7i3ENc"
314,@FoxNews,Sat Mar 31 14:51:53 +0000 2018,15,0.8885,0.469,0.531,0.0,".@RepJohnYarmuth: ""We're perfectly in favor of giving middle income Americans a break, and we're all supportive of… https://t.co/vhggRComjt"
315,@FoxNews,Sat Mar 31 14:47:29 +0000 2018,16,0.0,0.0,1.0,0.0,Fox News Poll: Vote for Congress in your district. https://t.co/gUwpB1XvA6
316,@FoxNews,Sat Mar 31 14:41:18 +0000 2018,17,0.0,0.0,1.0,0.0,".@SimonettiLauren: ""There's the whole interior of the country that might not see things as liberal New York and Cal… https://t.co/2hh95XZEHk"
317,@FoxNews,Sat Mar 31 14:40:30 +0000 2018,18,0.0258,0.078,0.922,0.0,".@NelsonforOC: ""It's unconstitutional to prevent law enforcement officers from appropriately communicating with the… https://t.co/TKY1CDEKka"
318,@FoxNews,Sat Mar 31 14:35:48 +0000 2018,19,-0.5095,0.0,0.859,0.141,".@KatTimpf: ""It's very offensive to suggest that these millions of American women who voted for Trump only did so b… https://t.co/vKknqoDyaO"
319,@FoxNews,Sat Mar 31 14:30:40 +0000 2018,20,0.4019,0.231,0.769,0.0,Trump rips California governor for pardoning ex-cons facing deportation https://t.co/ylWu7LJnfa
320,@FoxNews,Sat Mar 31 14:26:39 +0000 2018,21,0.0,0.0,1.0,0.0,".@RepDaveBrat: ""The new appointment isn't sufficient. He reports to Rosenstein and Rosenstein is in the middle of t… https://t.co/OVf047VTg8"
321,@FoxNews,Sat Mar 31 14:22:43 +0000 2018,22,-0.0516,0.0,0.909,0.091,Sacramento nurse placed on leave after post saying Stephon Clark 'deserved it' https://t.co/Vpbzakm40r
322,@FoxNews,Sat Mar 31 14:10:48 +0000 2018,23,0.7906,0.333,0.667,0.0,Dennis Rodman: I hope Kim Jong Un wears a 'Make America Great Again' hat after meeting Trump https://t.co/HeqJq2l6Nn
323,@FoxNews,Sat Mar 31 13:51:28 +0000 2018,24,0.34,0.167,0.833,0.0,"Sheriff Mark Dannels: ""We need to have a secure border in this country."" https://t.co/ygwTEkV453"
324,@FoxNews,Sat Mar 31 13:41:42 +0000 2018,25,0.1779,0.237,0.576,0.187,Pilot kisses ground after emergency landing in Florida https://t.co/YvYHKYRUio https://t.co/uYQXa9sETi
325,@FoxNews,Sat Mar 31 13:39:28 +0000 2018,26,-0.119,0.255,0.517,0.228,"Cancer experts say coffee is safe, despite California's new warning label requirement https://t.co/vyDXsUV9RA"
326,@FoxNews,Sat Mar 31 13:27:40 +0000 2018,27,-0.8658,0.0,0.481,0.519,Pippa Middleton's father-in-law arrested and charged with raping a child in 1990s https://t.co/dgH1580iMX
327,@FoxNews,Sat Mar 31 13:24:09 +0000 2018,28,-0.25,0.0,0.867,0.133,.@THEHermanCain: “Amazon should be left alone and let the market determine their fate.” https://t.co/TudlPPFMGE
328,@FoxNews,Sat Mar 31 13:22:43 +0000 2018,29,0.296,0.216,0.784,0.0,.@THEHermanCain: “[@realDonaldTrump’s] policies are helping the entire country.” https://t.co/Q1gTMr4ptP
329,@FoxNews,Sat Mar 31 13:02:20 +0000 2018,30,0.0,0.0,1.0,0.0,Harvard scrubs 'Puritans' from alma mater because it is not 'inclusive' https://t.co/SmlcqGbRAT
330,@FoxNews,Sat Mar 31 12:59:37 +0000 2018,31,0.5267,0.195,0.805,0.0,.@realDonaldTrump Answers Boy Seeking Kidney for Father: 'You're a Brave Young Man With a Big Heart' https://t.co/gmrYeH1v2x
331,@FoxNews,Sat Mar 31 12:55:49 +0000 2018,32,0.1779,0.254,0.746,0.0,Army considers tougher basic training https://t.co/L5vvCo0ill
332,@FoxNews,Sat Mar 31 12:52:14 +0000 2018,33,0.1901,0.077,0.923,0.0,.@dbongino: “You should thank the lord every single day. You not only live in America but you live in America right… https://t.co/gWxCq38sDq
333,@FoxNews,Sat Mar 31 12:41:55 +0000 2018,34,0.0,0.0,1.0,0.0,Woman gets 5 years for illegally voting in 2016 presidential election https://t.co/96eyVkd2Wf
334,@FoxNews,Sat Mar 31 12:22:18 +0000 2018,35,0.0,0.0,1.0,0.0,Peggy Grande: “We see a president who is unafraid to make change and that’s what he’s doing. Ronald Reagan did the… https://t.co/vGwtFKd8h6
335,@FoxNews,Sat Mar 31 12:18:31 +0000 2018,36,0.6739,0.211,0.789,0.0,"PURE JOY: A wheelchair swing was recently installed in a Fort Smith, Arkansas, park, and this young boy's reaction… https://t.co/7Ny3ubzH6O"
336,@FoxNews,Sat Mar 31 12:15:12 +0000 2018,37,-0.1027,0.0,0.896,0.104,"Trump freezing Syria funds in signal of US pullback, report says https://t.co/n1eJDQHeBY https://t.co/L5G64DExec"
337,@FoxNews,Sat Mar 31 12:10:22 +0000 2018,38,-0.2732,0.0,0.877,0.123,"Two boys tried to steal pizza delivery car but could not drive stick, cops say https://t.co/gJ0MQYHDXV"
338,@FoxNews,Sat Mar 31 12:02:56 +0000 2018,39,-0.8807,0.0,0.407,0.593,"Six MS-13 members facing murder, conspiracy charges, authorities say https://t.co/dVlcZLukdv"
339,@FoxNews,Sat Mar 31 11:57:41 +0000 2018,40,-0.3818,0.124,0.684,0.192,Texas restaurant donates Friday profits to family of teen killed in hit-and-run: 'She had a heart of gold' https://t.co/NL8LYWtJkK
340,@FoxNews,Sat Mar 31 11:53:42 +0000 2018,41,-0.4939,0.0,0.714,0.286,Man live-tweets riveting story of co-worker's stolen lunch https://t.co/s1IxaNsGWd
341,@FoxNews,Sat Mar 31 11:45:33 +0000 2018,42,0.6369,0.174,0.826,0.0,"Malala returns to Pakistan hometown for first time since being shot in 2012, says it's 'happiest day of my life' https://t.co/WbrdvGxuFP"
342,@FoxNews,Sat Mar 31 11:41:33 +0000 2018,43,0.0,0.0,1.0,0.0,"President @realDonaldTrump delivers Passover, Easter message https://t.co/qw7zkDgvp1"
343,@FoxNews,Sat Mar 31 11:38:16 +0000 2018,44,0.7287,0.277,0.723,0.0,A little girl celebrated finishing up two and a half years of chemotherapy treatment by ringing a special bell crea… https://t.co/BtjHYqnjSH
344,@FoxNews,Sat Mar 31 11:32:06 +0000 2018,45,0.0,0.0,1.0,0.0,Wu-Tang Clan is launching a vodka https://t.co/y1W0QBxklL
345,@FoxNews,Sat Mar 31 11:24:51 +0000 2018,46,0.4404,0.225,0.775,0.0,California homeowner says she won't sell to Trump supporters: report https://t.co/tCpqfWLazC
346,@FoxNews,Sat Mar 31 11:21:49 +0000 2018,47,-0.25,0.0,0.778,0.222,Census citizenship question sparks firestorm of protest https://t.co/ugStcebFWU
347,@FoxNews,Sat Mar 31 11:05:42 +0000 2018,48,0.0,0.0,1.0,0.0,"'Roseanne' revival scores renewal at ABC, report says https://t.co/qClDpNbAeb"
348,@FoxNews,Sat Mar 31 10:50:59 +0000 2018,49,-0.3919,0.095,0.694,0.21,"Jury 'convinced' Noor Salman knew of Pulse nightclub attack, but had 'no option' but to acquit, foreman says https://t.co/TpkwDhyRnw"
349,@FoxNews,Sat Mar 31 10:42:17 +0000 2018,50,-0.7506,0.088,0.577,0.335,.@RealCandaceO: “Hillary lost because she keeps insulting Americans and her solution to that is to keep insulting A… https://t.co/EPtgUEQvlg
350,@FoxNews,Sat Mar 31 10:20:53 +0000 2018,51,0.0,0.0,1.0,0.0,Ronald D. Vitello: “There’s wall under construction right now… We have plans for much more.” https://t.co/NpU7SOkSv4
351,@FoxNews,Sat Mar 31 10:14:43 +0000 2018,52,-0.3818,0.0,0.755,0.245,U.N. Holds Emergency Meeting on Gaza Clashes https://t.co/yAfMAjwqwV https://t.co/yY8WTZbMHF
352,@FoxNews,Sat Mar 31 09:45:00 +0000 2018,53,-0.34,0.0,0.854,0.146,Actor @RealJamesWoods took to Twitter to denounce calls for repealing the Second Amendment. https://t.co/YOlWc6pbip https://t.co/ZO6PwFiRx9
353,@FoxNews,Sat Mar 31 09:30:00 +0000 2018,54,0.0,0.0,1.0,0.0,Blue moon to light up sky ahead of Easter https://t.co/GlO0XSBD3o
354,@FoxNews,Sat Mar 31 09:12:00 +0000 2018,55,0.0,0.0,1.0,0.0,Woman gets 5 years for illegally voting in 2016 presidential election https://t.co/vCnPRIE2b8
355,@FoxNews,Sat Mar 31 09:00:02 +0000 2018,56,0.34,0.167,0.833,0.0,".@LisaMarieBoothe: ""All we've been hearing about is: '@POTUS needs to get tougher on Russia, tougher on Russia.' An… https://t.co/KT3zipKRqp"
356,@FoxNews,Sat Mar 31 08:50:00 +0000 2018,57,0.0772,0.172,0.613,0.215,7-year-old boy with Tourette's makes powerful video to stop teasing from classmates https://t.co/Ic0iDhJyfP
357,@FoxNews,Sat Mar 31 08:41:36 +0000 2018,58,-0.8807,0.0,0.407,0.593,"Six MS-13 members facing murder, conspiracy charges, authorities say
https://t.co/RCjMVyAwUa"
358,@FoxNews,Sat Mar 31 08:36:00 +0000 2018,59,0.0,0.0,1.0,0.0,".@SebGorka: ""This is just common sense finally returning to government."" https://t.co/wsMTIw7emQ"
359,@FoxNews,Sat Mar 31 08:22:00 +0000 2018,60,0.3182,0.148,0.852,0.0,We've reached a point in this country - the sheriffs have - where we can't stand by any longer and allow the contin… https://t.co/nRejB10EvV
360,@FoxNews,Sat Mar 31 08:09:00 +0000 2018,61,0.0,0.0,1.0,0.0,".@newtgingrich: ""Once in a while, Hollywood will make a movie that appeals to middle America that'll do amazingly w… https://t.co/Hk9BpC2ymu"
361,@FoxNews,Sat Mar 31 07:58:00 +0000 2018,62,0.0,0.0,1.0,0.0,.@HillaryClinton campaign app may have harvested Facebook data of millions https://t.co/FXpUWxdHJO
362,@FoxNews,Sat Mar 31 07:40:00 +0000 2018,63,0.0772,0.067,0.933,0.0,".@edhenry on @POTUS' border wall: ""They're gonna build this brick by brick whether the Democrats want the president… https://t.co/YhhciaxkQW"
363,@FoxNews,Sat Mar 31 07:36:03 +0000 2018,64,0.0,0.0,1.0,0.0,"Ex-cop worked with drug dealers, 'seized' cash from their rivals, authorities say
https://t.co/bht9Rcm95U"
364,@FoxNews,Sat Mar 31 07:31:00 +0000 2018,65,0.0,0.0,1.0,0.0,".@DiamondandSilk: ""We marched to the polls and we put on our thinking caps and we voted for @POTUS because we wante… https://t.co/aM5PhUJYBB"
365,@FoxNews,Sat Mar 31 07:20:00 +0000 2018,66,0.7906,0.35,0.65,0.0,.@dennisrodman: I hope Kim Jong Un wears a 'Make America Great Again' hat after meeting #Trump  https://t.co/9uDsuKiYup
366,@FoxNews,Sat Mar 31 07:09:00 +0000 2018,67,0.0,0.0,1.0,0.0,".@cvpayne: ""This week we saw the first Chinese solar company say, 'We're going to open up a plant in America.' How… https://t.co/zWCF378TY8"
367,@FoxNews,Sat Mar 31 06:56:00 +0000 2018,68,0.2732,0.223,0.644,0.133,Sailors assigned to Los Angeles-class attack submarine USS Topeka are greeted by family and friends during a homeco… https://t.co/uqxTF43e9O
368,@FoxNews,Sat Mar 31 06:45:17 +0000 2018,69,-0.9153,0.0,0.385,0.615,"Two teens charged in brutal beating death of New Jersey man
https://t.co/XQz3xit6Uv"
369,@FoxNews,Sat Mar 31 06:40:00 +0000 2018,70,0.0,0.0,1.0,0.0,Woman gets 5 years for illegally voting in 2016 presidential election https://t.co/96eyVkuDNN
370,@FoxNews,Sat Mar 31 06:31:42 +0000 2018,71,-0.8402,0.0,0.526,0.474,"Fire marshal in California resigns after blazes that left 40 people dead
https://t.co/G60lwhF5PD"
371,@FoxNews,Sat Mar 31 06:25:00 +0000 2018,72,-0.7184,0.0,0.739,0.261,".@DiamondandSilk: ""[@HillaryClinton] needs to talk about her dirty deeds - how she paid for that fake dossier to tr… https://t.co/UeYTPJctcG"
372,@FoxNews,Sat Mar 31 06:20:00 +0000 2018,73,-0.7717,0.0,0.642,0.358,"One officer in Alton Sterling shooting fired, and another suspended, police chief says https://t.co/XChtk8zH1l"
373,@FoxNews,Sat Mar 31 06:07:00 +0000 2018,74,0.5106,0.268,0.732,0.0,Appeals court strips angler of $2.8M fishing contest prize https://t.co/1u26KCuZdn
374,@FoxNews,Sat Mar 31 06:00:00 +0000 2018,75,0.6739,0.211,0.789,0.0,"PURE JOY: A wheelchair swing was recently installed in a Fort Smith, Arkansas, park, and this young boy's reaction… https://t.co/9jFmxnvsJ6"
375,@FoxNews,Sat Mar 31 05:50:26 +0000 2018,76,-0.5574,0.0,0.735,0.265,"Horse named after Patriots' Rob Gronkowski to run Kentucky Derby
https://t.co/HRo9DChVpg"
376,@FoxNews,Sat Mar 31 05:45:00 +0000 2018,77,0.0,0.0,1.0,0.0,"Earlier, @FLOTUS visited with children at the Palm Beach Children's Hospital at the St. Mary's Medical Center. https://t.co/6DzMyQuXQQ"
377,@FoxNews,Sat Mar 31 05:36:00 +0000 2018,78,0.4939,0.186,0.814,0.0,"On @OutnumberedFNC, @davidwebbshow praised President @realDonaldTrump's renewed calls for a wall on the nation's so… https://t.co/0e62YEYegh"
378,@FoxNews,Sat Mar 31 05:30:00 +0000 2018,79,0.1027,0.138,0.745,0.117,.@kayleighmcenany Clashes With Dem Strategist: 'Breathtaking' That You Give Trump No Credit on N. Korea https://t.co/jFcFum5VkF
379,@FoxNews,Sat Mar 31 05:17:00 +0000 2018,80,-0.296,0.0,0.804,0.196,.@HillaryClinton: No one tells a man to go away. https://t.co/VGn9BcoKnF https://t.co/jzkoddIsMn
380,@FoxNews,Sat Mar 31 05:10:00 +0000 2018,81,0.9349,0.603,0.397,0.0,"""Happy Passover, Happy Easter...and God Bless America""
On Good Friday, President @realDonaldTrump wished Americans… https://t.co/fMcCbfhiTR"
381,@FoxNews,Sat Mar 31 04:58:00 +0000 2018,82,0.4939,0.225,0.775,0.0,"On @foxandfriends, @cvpayne praised President @realDonaldTrump's handling of the economy. https://t.co/8wTbxSgy9z https://t.co/5IN1CW3rJl"
382,@FoxNews,Sat Mar 31 04:43:00 +0000 2018,83,0.1779,0.237,0.576,0.187,Pilot kisses ground after emergency landing in Florida https://t.co/YvYHKYRUio https://t.co/XIy4Oe0R6j
383,@FoxNews,Sat Mar 31 04:38:00 +0000 2018,84,0.0,0.0,1.0,0.0,"Sheriff A.J. Louderback: ""We're a nation of laws, and Texas sheriffs and sheriffs across this country are here to s… https://t.co/VrPRbKwbY5"
384,@FoxNews,Sat Mar 31 04:25:40 +0000 2018,85,0.4404,0.225,0.775,0.0,"California homeowner says she won't sell to Trump supporters: report
https://t.co/Rmup0G8fzE"
385,@FoxNews,Sat Mar 31 04:19:00 +0000 2018,86,0.0,0.0,1.0,0.0,.@DNC exec: Repeal 2nd Amendment. https://t.co/C3Rig1y6No
386,@FoxNews,Sat Mar 31 04:10:00 +0000 2018,87,0.0,0.0,1.0,0.0,"Stephen Colbert 'apologizes' to Trump, calls out CNN for 'lies' https://t.co/t5y71Bv1TY"
387,@FoxNews,Sat Mar 31 04:03:00 +0000 2018,88,0.0,0.0,1.0,0.0,Man dies from too much anti-diarrhea medication https://t.co/tvGwxFtPYt
388,@FoxNews,Sat Mar 31 03:55:00 +0000 2018,89,-0.34,0.0,0.854,0.146,Actor @RealJamesWoods took to Twitter to denounce calls for repealing the Second Amendment. https://t.co/YOlWc6pbip https://t.co/LPtOVjnWnK
389,@FoxNews,Sat Mar 31 03:52:18 +0000 2018,90,-0.7096,0.0,0.604,0.396,Democratic lawmaker asked to resign over reports of harassment 'coverup' https://t.co/uBkCKNKtPY
390,@FoxNews,Sat Mar 31 03:40:35 +0000 2018,91,0.0,0.0,1.0,0.0,".@KellyannePolls: ""@HillaryClinton is still talking about her and an election that happened a year and a half ago."" https://t.co/JZJWk1pqcm"
